year,date,maxtemp,day
1922,1922-10-04,75,1008
1922,1922-10-05,87,1009
1922,1922-10-06,59,1010
1922,1922-10-07,57,1011
1922,1922-10-08,72,1012
1922,1922-10-09,71,1013
1922,1922-10-10,58,1014
1922,1922-10-11,73,1015
1922,1922-10-12,69,1016
1922,1922-10-13,55,1017
1922,1922-10-14,64,1018
1922,1922-10-15,66,1019
1922,1922-10-16,75,1020
1922,1922-10-17,74,1021
1922,1922-10-18,56,1022
1922,1922-10-19,49,1023
1922,1922-10-20,48,1024
1922,1922-10-21,54,1025
1922,1922-10-22,67,1026
1922,1922-10-23,67,1027
1922,1922-10-24,52,1028
1922,1922-10-25,65,1029
1922,1922-10-26,55,1030
1922,1922-10-27,52,1031
1922,1922-10-28,52,1032
1922,1922-10-29,51,1033
1922,1922-10-30,52,1034
1922,1922-10-31,60,1035
1922,1922-11-01,54,1036
1922,1922-11-02,52,1037
1922,1922-11-03,49,1038
1922,1922-11-04,55,1039
1922,1922-11-05,57,1040
1922,1922-11-06,50,1041
1922,1922-11-07,49,1042
1922,1922-11-08,51,1043
1922,1922-11-09,54,1044
1922,1922-11-10,54,1045
1922,1922-11-11,65,1046
1922,1922-11-12,66,1047
1922,1922-11-13,49,1048
1922,1922-11-14,60,1049
1922,1922-11-15,61,1050
1922,1922-11-16,48,1051
1922,1922-11-17,51,1052
1922,1922-11-18,58,1053
1922,1922-11-19,60,1054
1922,1922-11-20,48,1055
1922,1922-11-21,45,1056
1922,1922-11-22,39,1057
1922,1922-11-23,43,1058
1922,1922-11-24,42,1059
1922,1922-11-25,37,1060
1922,1922-11-26,36,1061
1922,1922-11-27,35,1062
1922,1922-11-28,37,1063
1922,1922-11-29,45,1064
1922,1922-11-30,53,1065
1922,1922-12-01,61,1066
1922,1922-12-02,55,1067
1922,1922-12-03,39,1068
1922,1922-12-04,48,1069
1922,1922-12-05,40,1070
1922,1922-12-06,35,1071
1922,1922-12-07,24,1072
1922,1922-12-08,28,1073
1922,1922-12-09,42,1074
1922,1922-12-10,31,1075
1922,1922-12-11,37,1076
1922,1922-12-12,52,1077
1922,1922-12-13,28,1078
1922,1922-12-14,30,1079
1922,1922-12-15,38,1080
1922,1922-12-16,34,1081
1922,1922-12-17,32,1082
1922,1922-12-18,34,1083
1922,1922-12-19,21,1084
1922,1922-12-20,30,1085
1922,1922-12-21,36,1086
1922,1922-12-22,35,1087
1922,1922-12-23,39,1088
1922,1922-12-24,48,1089
1922,1922-12-25,41,1090
1922,1922-12-26,43,1091
1922,1922-12-27,45,1092
1922,1922-12-28,36,1093
1922,1922-12-29,23,1094
1922,1922-12-30,26,1095
1922,1922-12-31,45,1096
1923,1923-01-01,55,1097
1923,1923-01-02,43,1098
1923,1923-01-03,33,1099
1923,1923-01-04,32,1100
1923,1923-01-05,35,1101
1923,1923-01-06,35,1102
1923,1923-01-07,20,1103
1923,1923-01-08,40,1104
1923,1923-01-09,38,1105
1923,1923-01-10,34,1106
1923,1923-01-11,28,1107
1923,1923-01-12,33,1108
1923,1923-01-13,21,1109
1923,1923-01-14,32,1110
1923,1923-01-15,37,1111
1923,1923-01-16,36,1112
1923,1923-01-17,25,1113
1923,1923-01-18,42,1114
1923,1923-01-19,42,1115
1923,1923-01-20,42,1116
1923,1923-01-21,51,1117
1923,1923-01-22,43,1118
1923,1923-01-23,25,1119
1923,1923-01-24,36,1120
1923,1923-01-25,37,1121
1923,1923-01-26,32,1122
1923,1923-01-27,28,1123
1923,1923-01-28,23,1124
1923,1923-01-29,25,1125
1923,1923-01-30,26,1126
1923,1923-01-31,37,1127
1923,1923-02-01,37,1128
1923,1923-02-02,40,1129
1923,1923-02-03,45,1130
1923,1923-02-04,27,1131
1923,1923-02-05,13,1132
1923,1923-02-06,19,1133
1923,1923-02-07,27,1134
1923,1923-02-08,39,1135
1923,1923-02-09,40,1136
1923,1923-02-10,32,1137
1923,1923-02-11,29,1138
1923,1923-02-12,27,1139
1923,1923-02-13,31,1140
1923,1923-02-14,31,1141
1923,1923-02-15,24,1142
1923,1923-02-16,15,1143
1923,1923-02-17,23,1144
1923,1923-02-18,16,1145
1923,1923-02-19,27,1146
1923,1923-02-20,28,1147
1923,1923-02-21,32,1148
1923,1923-02-22,37,1149
1923,1923-02-23,27,1150
1923,1923-02-24,25,1151
1923,1923-02-25,39,1152
1923,1923-02-26,38,1153
1923,1923-02-27,35,1154
1923,1923-02-28,34,1155
1923,1923-03-01,35,1156
1923,1923-03-02,47,1157
1923,1923-03-03,60,1158
1923,1923-03-04,50,1159
1923,1923-03-05,46,1160
1923,1923-03-06,24,1161
1923,1923-03-07,30,1162
1923,1923-03-08,34,1163
1923,1923-03-09,31,1164
1923,1923-03-10,38,1165
1923,1923-03-11,42,1166
1923,1923-03-12,36,1167
1923,1923-03-13,43,1168
1923,1923-03-14,35,1169
1923,1923-03-15,37,1170
1923,1923-03-16,54,1171
1923,1923-03-17,42,1172
1923,1923-03-18,48,1173
1923,1923-03-19,47,1174
1923,1923-03-20,29,1175
1923,1923-03-21,54,1176
1923,1923-03-22,63,1177
1923,1923-03-23,67,1178
1923,1923-03-24,49,1179
1923,1923-03-25,43,1180
1923,1923-03-26,40,1181
1923,1923-03-27,46,1182
1923,1923-03-28,39,1183
1923,1923-03-29,29,1184
1923,1923-03-30,44,1185
1923,1923-03-31,36,1186
1923,1923-04-01,33,1187
1923,1923-04-02,47,1188
1923,1923-04-03,66,1189
1923,1923-04-04,72,1190
1923,1923-04-05,52,1191
1923,1923-04-06,61,1192
1923,1923-04-07,73,1193
1923,1923-04-08,66,1194
1923,1923-04-09,49,1195
1923,1923-04-10,39,1196
1923,1923-04-11,58,1197
1923,1923-04-12,50,1198
1923,1923-04-13,55,1199
1923,1923-04-14,39,1200
1923,1923-04-15,42,1201
1923,1923-04-16,51,1202
1923,1923-04-17,54,1203
1923,1923-04-18,51,1204
1923,1923-04-19,54,1205
1923,1923-04-20,78,1206
1923,1923-04-21,87,1207
1923,1923-04-22,78,1208
1923,1923-04-23,46,1209
1923,1923-04-24,50,1210
1923,1923-04-25,52,1211
1923,1923-04-26,68,1212
1923,1923-04-27,67,1213
1923,1923-04-28,65,1214
1923,1923-04-29,69,1215
1923,1923-04-30,65,1216
1923,1923-05-01,63,1217
1923,1923-05-02,53,1218
1923,1923-05-03,60,1219
1923,1923-05-04,58,1220
1923,1923-05-05,60,1221
1923,1923-05-06,67,1222
1923,1923-05-07,72,1223
1923,1923-05-08,79,1224
1923,1923-05-09,69,1225
1923,1923-05-10,53,1226
1923,1923-05-11,63,1227
1923,1923-05-12,57,1228
1923,1923-05-13,52,1229
1923,1923-05-14,62,1230
1923,1923-05-15,59,1231
1923,1923-05-16,76,1232
1923,1923-05-17,78,1233
1923,1923-05-18,72,1234
1923,1923-05-19,66,1235
1923,1923-05-20,75,1236
1923,1923-05-21,57,1237
1923,1923-05-22,61,1238
1923,1923-05-23,68,1239
1923,1923-05-24,74,1240
1923,1923-05-25,87,1241
1923,1923-05-26,89,1242
1923,1923-05-27,70,1243
1923,1923-05-28,74,1244
1923,1923-05-29,63,1245
1923,1923-05-30,63,1246
1923,1923-05-31,62,1247
1923,1923-06-01,84,1248
1923,1923-06-02,85,1249
1923,1923-06-03,80,1250
1923,1923-06-04,91,1251
1923,1923-06-05,95,1252
1923,1923-06-06,86,1253
1923,1923-06-07,66,1254
1923,1923-06-08,53,1255
1923,1923-06-09,60,1256
1923,1923-06-10,74,1257
1923,1923-06-11,78,1258
1923,1923-06-12,65,1259
1923,1923-06-13,69,1260
1923,1923-06-14,82,1261
1923,1923-06-15,60,1262
1923,1923-06-16,76,1263
1923,1923-06-17,78,1264
1923,1923-06-18,84,1265
1923,1923-06-19,96,1266
1923,1923-06-20,96,1267
1923,1923-06-21,95,1268
1923,1923-06-22,71,1269
1923,1923-06-23,74,1270
1923,1923-06-24,80,1271
1923,1923-06-25,94,1272
1923,1923-06-26,92,1273
1923,1923-06-27,78,1274
1923,1923-06-28,83,1275
1923,1923-06-29,73,1276
1923,1923-06-30,71,1277
1923,1923-07-01,74,1278
1923,1923-07-02,73,1279
1923,1923-07-03,69,1280
1923,1923-07-04,77,1281
1923,1923-07-05,87,1282
1923,1923-07-06,76,1283
1923,1923-07-07,70,1284
1923,1923-07-08,72,1285
1923,1923-07-09,84,1286
1923,1923-07-10,87,1287
1923,1923-07-11,80,1288
1923,1923-07-12,81,1289
1923,1923-07-13,86,1290
1923,1923-07-14,86,1291
1923,1923-07-15,80,1292
1923,1923-07-16,76,1293
1923,1923-07-17,80,1294
1923,1923-07-18,88,1295
1923,1923-07-19,88,1296
1923,1923-07-20,94,1297
1923,1923-07-21,92,1298
1923,1923-07-22,74,1299
1923,1923-07-23,65,1300
1923,1923-07-24,77,1301
1923,1923-07-25,67,1302
1923,1923-07-26,78,1303
1923,1923-07-27,82,1304
1923,1923-07-28,76,1305
1923,1923-07-29,62,1306
1923,1923-07-30,65,1307
1923,1923-07-31,62,1308
1923,1923-08-01,65,1309
1923,1923-08-02,80,1310
1923,1923-08-03,94,1311
1923,1923-08-04,94,1312
1923,1923-08-05,90,1313
1923,1923-08-06,77,1314
1923,1923-08-07,74,1315
1923,1923-08-08,81,1316
1923,1923-08-09,80,1317
1923,1923-08-10,81,1318
1923,1923-08-11,89,1319
1923,1923-08-12,76,1320
1923,1923-08-13,82,1321
1923,1923-08-14,79,1322
1923,1923-08-15,84,1323
1923,1923-08-16,68,1324
1923,1923-08-17,75,1325
1923,1923-08-18,75,1326
1923,1923-08-19,78,1327
1923,1923-08-20,75,1328
1923,1923-08-21,79,1329
1923,1923-08-22,78,1330
1923,1923-08-23,71,1331
1923,1923-08-24,63,1332
1923,1923-08-25,75,1333
1923,1923-08-26,71,1334
1923,1923-08-27,69,1335
1923,1923-08-28,76,1336
1923,1923-08-29,82,1337
1923,1923-08-30,72,1338
1923,1923-08-31,88,1339
1923,1923-09-01,82,1340
1923,1923-09-02,68,1341
1923,1923-09-03,81,1342
1923,1923-09-04,75,1343
1923,1923-09-05,65,1344
1923,1923-09-06,72,1345
1923,1923-09-07,69,1346
1923,1923-09-08,80,1347
1923,1923-09-09,73,1348
1923,1923-09-10,75,1349
1923,1923-09-11,65,1350
1923,1923-09-12,73,1351
1923,1923-09-13,80,1352
1923,1923-09-14,62,1353
1923,1923-09-15,60,1354
1923,1923-09-16,64,1355
1923,1923-09-17,69,1356
1923,1923-09-18,78,1357
1923,1923-09-19,81,1358
1923,1923-09-20,64,1359
1923,1923-09-21,79,1360
1923,1923-09-22,70,1361
1923,1923-09-23,59,1362
1923,1923-09-24,74,1363
1923,1923-09-25,77,1364
1923,1923-09-26,61,1365
1923,1923-09-27,73,1366
1923,1923-09-28,79,1367
1923,1923-09-29,80,1368
1923,1923-09-30,61,1369
1923,1923-10-01,68,1370
1923,1923-10-02,73,1371
1923,1923-10-03,73,1372
1923,1923-10-04,75,1373
1923,1923-10-05,60,1374
1923,1923-10-06,57,1375
1923,1923-10-07,62,1376
1923,1923-10-08,59,1377
1923,1923-10-09,63,1378
1923,1923-10-10,67,1379
1923,1923-10-11,64,1380
1923,1923-10-12,60,1381
1923,1923-10-13,72,1382
1923,1923-10-14,81,1383
1923,1923-10-15,63,1384
1923,1923-10-16,62,1385
1923,1923-10-17,61,1386
1923,1923-10-18,60,1387
1923,1923-10-19,74,1388
1923,1923-10-20,69,1389
1923,1923-10-21,58,1390
1923,1923-10-22,52,1391
1923,1923-10-23,49,1392
1923,1923-10-24,72,1393
1923,1923-10-25,63,1394
1923,1923-10-26,60,1395
1923,1923-10-27,51,1396
1923,1923-10-28,59,1397
1923,1923-10-29,62,1398
1923,1923-10-30,70,1399
1923,1923-10-31,52,1400
1923,1923-11-01,46,1401
1923,1923-11-02,54,1402
1923,1923-11-03,55,1403
1923,1923-11-04,59,1404
1923,1923-11-05,59,1405
1923,1923-11-06,60,1406
1923,1923-11-07,57,1407
1923,1923-11-08,48,1408
1923,1923-11-09,43,1409
1923,1923-11-10,48,1410
1923,1923-11-11,49,1411
1923,1923-11-12,46,1412
1923,1923-11-13,54,1413
1923,1923-11-14,50,1414
1923,1923-11-15,46,1415
1923,1923-11-16,46,1416
1923,1923-11-17,49,1417
1923,1923-11-18,49,1418
1923,1923-11-19,41,1419
1923,1923-11-20,50,1420
1923,1923-11-21,62,1421
1923,1923-11-22,58,1422
1923,1923-11-23,48,1423
1923,1923-11-24,54,1424
1923,1923-11-25,48,1425
1923,1923-11-26,55,1426
1923,1923-11-27,56,1427
1923,1923-11-28,48,1428
1923,1923-11-29,47,1429
1923,1923-11-30,60,1430
1923,1923-12-01,59,1431
1923,1923-12-02,47,1432
1923,1923-12-03,52,1433
1923,1923-12-04,46,1434
1923,1923-12-05,50,1435
1923,1923-12-06,60,1436
1923,1923-12-07,51,1437
1923,1923-12-08,58,1438
1923,1923-12-09,54,1439
1923,1923-12-10,49,1440
1923,1923-12-11,46,1441
1923,1923-12-12,50,1442
1923,1923-12-13,62,1443
1923,1923-12-14,50,1444
1923,1923-12-15,32,1445
1923,1923-12-16,45,1446
1923,1923-12-17,42,1447
1923,1923-12-18,32,1448
1923,1923-12-19,39,1449
1923,1923-12-20,55,1450
1923,1923-12-21,60,1451
1923,1923-12-22,48,1452
1923,1923-12-23,43,1453
1923,1923-12-24,42,1454
1923,1923-12-25,38,1455
1923,1923-12-26,44,1456
1923,1923-12-27,40,1457
1923,1923-12-28,40,1458
1923,1923-12-29,39,1459
1923,1923-12-30,32,1460
1923,1923-12-31,39,1461
1924,1924-01-01,40,1462
1924,1924-01-02,29,1463
1924,1924-01-03,50,1464
1924,1924-01-04,36,1465
1924,1924-01-05,36,1466
1924,1924-01-06,25,1467
1924,1924-01-07,33,1468
1924,1924-01-08,37,1469
1924,1924-01-09,51,1470
1924,1924-01-10,53,1471
1924,1924-01-11,61,1472
1924,1924-01-12,44,1473
1924,1924-01-13,38,1474
1924,1924-01-14,41,1475
1924,1924-01-15,35,1476
1924,1924-01-16,55,1477
1924,1924-01-17,56,1478
1924,1924-01-18,36,1479
1924,1924-01-19,46,1480
1924,1924-01-20,50,1481
1924,1924-01-21,28,1482
1924,1924-01-22,30,1483
1924,1924-01-23,41,1484
1924,1924-01-24,32,1485
1924,1924-01-25,43,1486
1924,1924-01-26,37,1487
1924,1924-01-27,12,1488
1924,1924-01-28,32,1489
1924,1924-01-29,51,1490
1924,1924-01-30,52,1491
1924,1924-01-31,45,1492
1924,1924-02-01,39,1493
1924,1924-02-02,40,1494
1924,1924-02-03,36,1495
1924,1924-02-04,29,1496
1924,1924-02-05,34,1497
1924,1924-02-06,30,1498
1924,1924-02-07,35,1499
1924,1924-02-08,29,1500
1924,1924-02-09,35,1501
1924,1924-02-10,34,1502
1924,1924-02-11,30,1503
1924,1924-02-12,25,1504
1924,1924-02-13,28,1505
1924,1924-02-14,28,1506
1924,1924-02-15,37,1507
1924,1924-02-16,37,1508
1924,1924-02-17,33,1509
1924,1924-02-18,32,1510
1924,1924-02-19,24,1511
1924,1924-02-20,42,1512
1924,1924-02-21,33,1513
1924,1924-02-22,31,1514
1924,1924-02-23,27,1515
1924,1924-02-24,33,1516
1924,1924-02-25,35,1517
1924,1924-02-26,40,1518
1924,1924-02-27,39,1519
1924,1924-02-28,44,1520
1924,1924-02-29,39,1521
1924,1924-03-01,37,1522
1924,1924-03-02,36,1523
1924,1924-03-03,39,1524
1924,1924-03-04,53,1525
1924,1924-03-05,42,1526
1924,1924-03-06,44,1527
1924,1924-03-07,39,1528
1924,1924-03-08,38,1529
1924,1924-03-09,52,1530
1924,1924-03-10,42,1531
1924,1924-03-11,68,1532
1924,1924-03-12,37,1533
1924,1924-03-13,40,1534
1924,1924-03-14,40,1535
1924,1924-03-15,36,1536
1924,1924-03-16,34,1537
1924,1924-03-17,41,1538
1924,1924-03-18,48,1539
1924,1924-03-19,43,1540
1924,1924-03-20,50,1541
1924,1924-03-21,42,1542
1924,1924-03-22,44,1543
1924,1924-03-23,47,1544
1924,1924-03-24,54,1545
1924,1924-03-25,42,1546
1924,1924-03-26,42,1547
1924,1924-03-27,47,1548
1924,1924-03-28,59,1549
1924,1924-03-29,46,1550
1924,1924-03-30,43,1551
1924,1924-03-31,47,1552
1924,1924-04-01,38,1553
1924,1924-04-02,42,1554
1924,1924-04-03,53,1555
1924,1924-04-04,66,1556
1924,1924-04-05,64,1557
1924,1924-04-06,46,1558
1924,1924-04-07,50,1559
1924,1924-04-08,46,1560
1924,1924-04-09,45,1561
1924,1924-04-10,58,1562
1924,1924-04-11,59,1563
1924,1924-04-12,54,1564
1924,1924-04-13,65,1565
1924,1924-04-14,67,1566
1924,1924-04-15,52,1567
1924,1924-04-16,55,1568
1924,1924-04-17,51,1569
1924,1924-04-18,50,1570
1924,1924-04-19,58,1571
1924,1924-04-20,51,1572
1924,1924-04-21,60,1573
1924,1924-04-22,59,1574
1924,1924-04-23,52,1575
1924,1924-04-24,61,1576
1924,1924-04-25,52,1577
1924,1924-04-26,54,1578
1924,1924-04-27,69,1579
1924,1924-04-28,55,1580
1924,1924-04-29,52,1581
1924,1924-04-30,62,1582
1924,1924-05-01,65,1583
1924,1924-05-02,68,1584
1924,1924-05-03,61,1585
1924,1924-05-04,68,1586
1924,1924-05-05,66,1587
1924,1924-05-06,64,1588
1924,1924-05-07,58,1589
1924,1924-05-08,56,1590
1924,1924-05-09,50,1591
1924,1924-05-10,44,1592
1924,1924-05-11,45,1593
1924,1924-05-12,49,1594
1924,1924-05-13,65,1595
1924,1924-05-14,75,1596
1924,1924-05-15,74,1597
1924,1924-05-16,61,1598
1924,1924-05-17,76,1599
1924,1924-05-18,74,1600
1924,1924-05-19,64,1601
1924,1924-05-20,54,1602
1924,1924-05-21,52,1603
1924,1924-05-22,53,1604
1924,1924-05-23,70,1605
1924,1924-05-24,76,1606
1924,1924-05-25,66,1607
1924,1924-05-26,65,1608
1924,1924-05-27,70,1609
1924,1924-05-28,74,1610
1924,1924-05-29,75,1611
1924,1924-05-30,65,1612
1924,1924-05-31,68,1613
1924,1924-06-01,72,1614
1924,1924-06-02,73,1615
1924,1924-06-03,78,1616
1924,1924-06-04,60,1617
1924,1924-06-05,72,1618
1924,1924-06-06,76,1619
1924,1924-06-07,79,1620
1924,1924-06-08,69,1621
1924,1924-06-09,63,1622
1924,1924-06-10,60,1623
1924,1924-06-11,65,1624
1924,1924-06-12,67,1625
1924,1924-06-13,64,1626
1924,1924-06-14,58,1627
1924,1924-06-15,67,1628
1924,1924-06-16,82,1629
1924,1924-06-17,82,1630
1924,1924-06-18,84,1631
1924,1924-06-19,71,1632
1924,1924-06-20,75,1633
1924,1924-06-21,75,1634
1924,1924-06-22,90,1635
1924,1924-06-23,89,1636
1924,1924-06-24,90,1637
1924,1924-06-25,88,1638
1924,1924-06-26,82,1639
1924,1924-06-27,81,1640
1924,1924-06-28,72,1641
1924,1924-06-29,88,1642
1924,1924-06-30,81,1643
1924,1924-07-01,76,1644
1924,1924-07-02,74,1645
1924,1924-07-03,69,1646
1924,1924-07-04,68,1647
1924,1924-07-05,68,1648
1924,1924-07-06,87,1649
1924,1924-07-07,83,1650
1924,1924-07-08,90,1651
1924,1924-07-09,88,1652
1924,1924-07-10,89,1653
1924,1924-07-11,83,1654
1924,1924-07-12,90,1655
1924,1924-07-13,82,1656
1924,1924-07-14,79,1657
1924,1924-07-15,83,1658
1924,1924-07-16,86,1659
1924,1924-07-17,84,1660
1924,1924-07-18,77,1661
1924,1924-07-19,82,1662
1924,1924-07-20,86,1663
1924,1924-07-21,81,1664
1924,1924-07-22,83,1665
1924,1924-07-23,90,1666
1924,1924-07-24,93,1667
1924,1924-07-25,88,1668
1924,1924-07-26,81,1669
1924,1924-07-27,82,1670
1924,1924-07-28,87,1671
1924,1924-07-29,84,1672
1924,1924-07-30,95,1673
1924,1924-07-31,82,1674
1924,1924-08-01,70,1675
1924,1924-08-02,76,1676
1924,1924-08-03,73,1677
1924,1924-08-04,79,1678
1924,1924-08-05,89,1679
1924,1924-08-06,91,1680
1924,1924-08-07,98,1681
1924,1924-08-08,87,1682
1924,1924-08-09,93,1683
1924,1924-08-10,78,1684
1924,1924-08-11,78,1685
1924,1924-08-12,68,1686
1924,1924-08-13,68,1687
1924,1924-08-14,73,1688
1924,1924-08-15,70,1689
1924,1924-08-16,76,1690
1924,1924-08-17,78,1691
1924,1924-08-18,73,1692
1924,1924-08-19,77,1693
1924,1924-08-20,78,1694
1924,1924-08-21,73,1695
1924,1924-08-22,73,1696
1924,1924-08-23,69,1697
1924,1924-08-24,82,1698
1924,1924-08-25,80,1699
1924,1924-08-26,72,1700
1924,1924-08-27,86,1701
1924,1924-08-28,85,1702
1924,1924-08-29,86,1703
1924,1924-08-30,92,1704
1924,1924-08-31,94,1705
1924,1924-09-01,90,1706
1924,1924-09-02,90,1707
1924,1924-09-03,66,1708
1924,1924-09-04,72,1709
1924,1924-09-05,76,1710
1924,1924-09-06,67,1711
1924,1924-09-07,71,1712
1924,1924-09-08,69,1713
1924,1924-09-09,77,1714
1924,1924-09-10,67,1715
1924,1924-09-11,66,1716
1924,1924-09-12,75,1717
1924,1924-09-13,82,1718
1924,1924-09-14,70,1719
1924,1924-09-15,65,1720
1924,1924-09-16,64,1721
1924,1924-09-17,59,1722
1924,1924-09-18,71,1723
1924,1924-09-19,65,1724
1924,1924-09-20,65,1725
1924,1924-09-21,63,1726
1924,1924-09-22,74,1727
1924,1924-09-23,65,1728
1924,1924-09-24,65,1729
1924,1924-09-25,62,1730
1924,1924-09-26,62,1731
1924,1924-09-27,65,1732
1924,1924-09-28,67,1733
1924,1924-09-29,76,1734
1924,1924-09-30,75,1735
1924,1924-10-01,65,1736
1924,1924-10-02,72,1737
1924,1924-10-03,63,1738
1924,1924-10-04,64,1739
1924,1924-10-05,76,1740
1924,1924-10-06,81,1741
1924,1924-10-07,72,1742
1924,1924-10-08,58,1743
1924,1924-10-09,64,1744
1924,1924-10-10,61,1745
1924,1924-10-11,71,1746
1924,1924-10-12,66,1747
1924,1924-10-13,54,1748
1924,1924-10-14,55,1749
1924,1924-10-15,64,1750
1924,1924-10-16,64,1751
1924,1924-10-17,65,1752
1924,1924-10-18,61,1753
1924,1924-10-19,59,1754
1924,1924-10-20,54,1755
1924,1924-10-21,52,1756
1924,1924-10-22,52,1757
1924,1924-10-23,62,1758
1924,1924-10-24,69,1759
1924,1924-10-25,73,1760
1924,1924-10-26,73,1761
1924,1924-10-27,65,1762
1924,1924-10-28,69,1763
1924,1924-10-29,53,1764
1924,1924-10-30,47,1765
1924,1924-10-31,58,1766
1924,1924-11-01,69,1767
1924,1924-11-02,70,1768
1924,1924-11-03,44,1769
1924,1924-11-04,51,1770
1924,1924-11-05,54,1771
1924,1924-11-06,66,1772
1924,1924-11-07,76,1773
1924,1924-11-08,63,1774
1924,1924-11-09,42,1775
1924,1924-11-10,52,1776
1924,1924-11-11,52,1777
1924,1924-11-12,71,1778
1924,1924-11-13,60,1779
1924,1924-11-14,53,1780
1924,1924-11-15,45,1781
1924,1924-11-16,50,1782
1924,1924-11-17,34,1783
1924,1924-11-18,32,1784
1924,1924-11-19,36,1785
1924,1924-11-20,48,1786
1924,1924-11-21,61,1787
1924,1924-11-22,66,1788
1924,1924-11-23,56,1789
1924,1924-11-24,45,1790
1924,1924-11-25,46,1791
1924,1924-11-26,44,1792
1924,1924-11-27,50,1793
1924,1924-11-28,48,1794
1924,1924-11-29,44,1795
1924,1924-11-30,35,1796
1924,1924-12-01,32,1797
1924,1924-12-02,38,1798
1924,1924-12-03,38,1799
1924,1924-12-04,39,1800
1924,1924-12-05,40,1801
1924,1924-12-06,54,1802
1924,1924-12-07,52,1803
1924,1924-12-08,62,1804
1924,1924-12-09,64,1805
1924,1924-12-10,41,1806
1924,1924-12-11,31,1807
1924,1924-12-12,36,1808
1924,1924-12-13,46,1809
1924,1924-12-14,38,1810
1924,1924-12-15,29,1811
1924,1924-12-16,36,1812
1924,1924-12-17,52,1813
1924,1924-12-18,40,1814
1924,1924-12-19,40,1815
1924,1924-12-20,39,1816
1924,1924-12-21,20,1817
1924,1924-12-22,23,1818
1924,1924-12-23,30,1819
1924,1924-12-24,45,1820
1924,1924-12-25,38,1821
1924,1924-12-26,29,1822
1924,1924-12-27,44,1823
1924,1924-12-28,18,1824
1924,1924-12-29,29,1825
1924,1924-12-30,44,1826
1924,1924-12-31,37,1827
1925,1925-01-01,20,1828
1925,1925-01-02,32,1829
1925,1925-01-03,33,1830
1925,1925-01-04,42,1831
1925,1925-01-05,42,1832
1925,1925-01-06,35,1833
1925,1925-01-07,40,1834
1925,1925-01-08,46,1835
1925,1925-01-09,39,1836
1925,1925-01-10,35,1837
1925,1925-01-11,33,1838
1925,1925-01-12,33,1839
1925,1925-01-13,40,1840
1925,1925-01-14,32,1841
1925,1925-01-15,27,1842
1925,1925-01-16,36,1843
1925,1925-01-17,45,1844
1925,1925-01-18,24,1845
1925,1925-01-19,22,1846
1925,1925-01-20,30,1847
1925,1925-01-21,34,1848
1925,1925-01-22,44,1849
1925,1925-01-23,28,1850
1925,1925-01-24,24,1851
1925,1925-01-25,38,1852
1925,1925-01-26,48,1853
1925,1925-01-27,45,1854
1925,1925-01-28,15,1855
1925,1925-01-29,37,1856
1925,1925-01-30,42,1857
1925,1925-01-31,41,1858
1925,1925-02-01,48,1859
1925,1925-02-02,36,1860
1925,1925-02-03,25,1861
1925,1925-02-04,26,1862
1925,1925-02-05,36,1863
1925,1925-02-06,46,1864
1925,1925-02-07,56,1865
1925,1925-02-08,50,1866
1925,1925-02-09,59,1867
1925,1925-02-10,56,1868
1925,1925-02-11,58,1869
1925,1925-02-12,55,1870
1925,1925-02-13,42,1871
1925,1925-02-14,45,1872
1925,1925-02-15,53,1873
1925,1925-02-16,46,1874
1925,1925-02-17,46,1875
1925,1925-02-18,34,1876
1925,1925-02-19,42,1877
1925,1925-02-20,54,1878
1925,1925-02-21,54,1879
1925,1925-02-22,53,1880
1925,1925-02-23,57,1881
1925,1925-02-24,52,1882
1925,1925-02-25,38,1883
1925,1925-02-26,47,1884
1925,1925-02-27,25,1885
1925,1925-02-28,30,1886
1925,1925-03-01,49,1887
1925,1925-03-02,49,1888
1925,1925-03-03,30,1889
1925,1925-03-04,47,1890
1925,1925-03-05,43,1891
1925,1925-03-06,49,1892
1925,1925-03-07,50,1893
1925,1925-03-08,44,1894
1925,1925-03-09,50,1895
1925,1925-03-10,51,1896
1925,1925-03-11,63,1897
1925,1925-03-12,55,1898
1925,1925-03-13,55,1899
1925,1925-03-14,57,1900
1925,1925-03-15,50,1901
1925,1925-03-16,46,1902
1925,1925-03-17,46,1903
1925,1925-03-18,51,1904
1925,1925-03-19,60,1905
1925,1925-03-20,53,1906
1925,1925-03-21,56,1907
1925,1925-03-22,59,1908
1925,1925-03-23,47,1909
1925,1925-03-24,44,1910
1925,1925-03-25,51,1911
1925,1925-03-26,69,1912
1925,1925-03-27,72,1913
1925,1925-03-28,68,1914
1925,1925-03-29,44,1915
1925,1925-03-30,42,1916
1925,1925-03-31,46,1917
1925,1925-04-01,55,1918
1925,1925-04-02,51,1919
1925,1925-04-03,53,1920
1925,1925-04-04,61,1921
1925,1925-04-05,47,1922
1925,1925-04-06,58,1923
1925,1925-04-07,65,1924
1925,1925-04-08,54,1925
1925,1925-04-11,52,1928
1925,1925-04-12,57,1929
1925,1925-04-13,47,1930
1925,1925-04-14,56,1931
1925,1925-04-15,75,1932
1925,1925-04-16,56,1933
1925,1925-04-17,61,1934
